dataset,experiment,fig4,fig5d,fig5e,fold,individual,f1,precision,recall
HAR,rf_low_data_nogyr,False,False,True,1,1,0.8608990220218695,0.8926974042819107,0.8716423321294074
HAR,rf_low_data_nogyr,False,False,True,1,2,0.9037546824345432,0.9121499017572705,0.9058287545591824
HAR,rf_low_data_nogyr,False,False,True,1,3,0.8611155423050681,0.8932456246023434,0.861659188115811
HAR,rf_low_data_nogyr,False,False,True,1,4,0.6486465913482635,0.8567303771731686,0.7023542384525142
HAR,rf_low_data_nogyr,False,False,True,1,5,0.9953344937923555,0.995513146664916,0.995205345763749
HAR,rf_low_data_nogyr,False,False,True,2,6,0.9555044552371385,0.9634047082787416,0.9527611922585439
HAR,rf_low_data_nogyr,False,False,True,2,7,0.8528393160031019,0.8765227692513949,0.8584350562677504
HAR,rf_low_data_nogyr,False,False,True,2,8,0.9149162740547389,0.9348539279835207,0.9130110807636201
HAR,rf_low_data_nogyr,False,False,True,2,9,0.7967486983433439,0.8922064668039202,0.8250936146351459
HAR,rf_low_data_nogyr,False,False,True,2,10,0.9172682498982273,0.934789235067354,0.9181542945172656
HAR,rf_low_data_nogyr,False,False,True,2,11,0.9037298295472809,0.9397895156480852,0.9079583732353097
HAR,rf_low_data_nogyr,False,False,True,3,12,0.7220928903929763,0.786183384504619,0.7512089691669308
HAR,rf_low_data_nogyr,False,False,True,3,13,0.6343272531792766,0.6802476733924617,0.6759801545669903
HAR,rf_low_data_nogyr,False,False,True,3,14,0.6755936786952642,0.8576694911660431,0.7291157440453091
HAR,rf_low_data_nogyr,False,False,True,3,15,0.7429325790820385,0.8625922943036604,0.7936802619351616
HAR,rf_low_data_nogyr,False,False,True,3,16,0.8342500673388583,0.8869482767266973,0.844790265601204
HAR,rf_low_data_nogyr,False,False,True,3,17,0.7014385494138885,0.8642544525507033,0.7375968008800871
HAR,rf_low_data_nogyr,False,False,True,4,18,0.8715700475506325,0.8781162743309264,0.8765174646347719
HAR,rf_low_data_nogyr,False,False,True,4,19,0.7754110340728632,0.7816996415928387,0.7784368141267134
HAR,rf_low_data_nogyr,False,False,True,4,20,0.9148483476608241,0.9379048211792957,0.920521885240896
HAR,rf_low_data_nogyr,False,False,True,4,21,0.7778344893723869,0.8761597230562527,0.7858943268348034
HAR,rf_low_data_nogyr,False,False,True,4,22,0.8883525905901916,0.920476996063211,0.8906457083257139
HAR,rf_low_data_nogyr,False,False,True,4,23,0.8798932774706607,0.8838935734259014,0.8798256039834333
baglione_crows,harnet_nogyr,True,True,False,1,0,0.9983376508047224,0.9973168023686159,0.9993661202185793
baglione_crows,harnet_nogyr,True,True,False,1,1,0.9943128914891932,0.9979727994566505,0.9907349675058363
baglione_crows,harnet_nogyr,True,True,False,2,2,0.99841956150318,0.9975124378109452,0.9993333333333334
baglione_crows,harnet_nogyr,True,True,False,2,3,0.9935491084201294,0.996226070150696,0.99096875
baglione_crows,harnet_nogyr,True,True,False,3,4,0.9959244936579168,0.9993215325740596,0.9925833333333334
baglione_crows,harnet_nogyr,True,True,False,3,5,0.9806679327721686,0.9749631175964637,0.9866140350877193
baglione_crows,harnet_nogyr,True,True,False,4,6,0.9816462252637099,0.9808133037241891,0.9827130730050935
baglione_crows,harnet_nogyr,True,True,False,4,7,0.9965697815042476,0.9960451940586407,0.9971171797418074
baglione_crows,CRNN,True,True,False,1,0,0.9981660736958091,0.997040872942482,0.9993005464480874
baglione_crows,CRNN,True,True,False,1,1,0.9888004146072704,0.9965957389209237,0.9813703703703704
baglione_crows,CRNN,True,True,False,2,2,0.9990510432830146,0.9985044865403789,0.9996
baglione_crows,CRNN,True,True,False,2,3,0.9942445697556956,0.9966092916398894,0.9919555921052632
baglione_crows,CRNN,True,True,False,3,4,0.9970793267815554,0.9987485733902641,0.9954236641221375
baglione_crows,CRNN,True,True,False,3,5,0.9879841360545466,0.9806151874399232,0.9957543859649123
baglione_crows,CRNN,True,True,False,4,6,0.9844011003531379,0.9834244929750566,0.9857453310696096
baglione_crows,CRNN,True,True,False,4,7,0.9976522527767797,0.9972780569514238,0.9980377358490566
baglione_crows,CNN,True,False,False,1,0,0.9724620151950992,0.9578311807734292,0.9890517219468802
baglione_crows,CNN,True,False,False,1,1,0.978221533373819,0.96608589793808,0.9914290806990977
baglione_crows,CNN,True,False,False,2,2,0.9888790147628046,0.9864030463117068,0.9914066666666667
baglione_crows,CNN,True,False,False,2,3,0.9899450633337645,0.9919879980993855,0.9879597039473684
baglione_crows,CNN,True,False,False,3,4,0.9616505265323357,0.9402841354280226,0.9858104325699746
baglione_crows,CNN,True,False,False,3,5,0.9489237144345759,0.9256189035629377,0.977701754385965
baglione_crows,CNN,True,False,False,4,6,0.9616373051828147,0.9679716246723702,0.9581528013582343
baglione_crows,CNN,True,False,False,4,7,0.9717124967311233,0.9693486966080402,0.9748857994041709
baglione_crows,dt,True,False,False,1,0,0.9983920067603369,0.9982856839642184,0.9984984114881179
baglione_crows,dt,True,False,False,1,1,0.993070651895423,0.9963092728403404,0.9898966180831599
baglione_crows,dt,True,False,False,2,2,0.9902637874459392,0.9894069610800338,0.9911266666666667
baglione_crows,dt,True,False,False,2,3,0.9884441857120372,0.9923049538008197,0.9847820723684211
baglione_crows,dt,True,False,False,3,4,0.9619371959673186,0.9385609624227855,0.9887022900763358
baglione_crows,dt,True,False,False,3,5,0.9539985690165385,0.9373142721543759,0.973201754385965
baglione_crows,dt,True,False,False,4,6,0.9483731975566847,0.9475901064684884,0.9519609507640068
baglione_crows,dt,True,False,False,4,7,0.9696828857845983,0.9670412203902564,0.9734925521350546
baglione_crows,rf,True,True,False,1,0,0.9996555035340824,0.9994424828098867,0.9998688524590165
baglione_crows,rf,True,True,False,1,1,0.9981791784034583,0.9984506509554705,0.9979081645529686
baglione_crows,rf,True,True,False,2,2,0.998230296757465,0.9972155926809865,0.9992533333333333
baglione_crows,rf,True,True,False,2,3,0.9863712293576555,0.9921088344889004,0.9810583881578947
baglione_crows,rf,True,True,False,3,4,0.9616645376110953,0.9397261062265021,0.986559796437659
baglione_crows,rf,True,True,False,3,5,0.9842829420895224,0.9749407646625259,0.9942894736842105
baglione_crows,rf,True,True,False,4,6,0.999472829047112,0.9994787719841052,0.9994668930390492
baglione_crows,rf,True,True,False,4,7,0.9753362013315002,0.972636815920398,0.9792452830188679
baglione_crows,svm,True,False,False,1,0,1.0,1.0,1.0
baglione_crows,svm,True,False,False,1,1,0.995691952786752,0.9982103342784561,0.9932126001640482
baglione_crows,svm,True,False,False,2,2,0.9988930053265435,0.9982922464708909,0.9994966666666667
baglione_crows,svm,True,False,False,2,3,0.9922478016337615,0.9946172748000319,0.989954769736842
baglione_crows,svm,True,False,False,3,4,0.9637257566791482,0.9382258509999534,0.9932996183206106
baglione_crows,svm,True,False,False,3,5,0.9624550401924369,0.942347390150398,0.986280701754386
baglione_crows,svm,True,False,False,4,6,0.9893954699166081,0.9895206215475174,0.9892733446519524
baglione_crows,svm,True,False,False,4,7,0.9814991314757107,0.9833848062382382,0.979837140019861
baglione_crows,wavelet_dt,True,False,False,1,0,0.9629408133000626,0.9488907433076483,0.978837971788029
baglione_crows,wavelet_dt,True,False,False,1,1,0.9490019146912863,0.9439504264686038,0.9542418764590825
baglione_crows,wavelet_dt,True,False,False,2,2,0.9753820481875002,0.9675658641025806,0.98377
baglione_crows,wavelet_dt,True,False,False,2,3,0.9551724777242185,0.9673703869869671,0.944813322368421
baglione_crows,wavelet_dt,True,False,False,3,4,0.8961419388329115,0.8526442270555702,0.9572290076335878
baglione_crows,wavelet_dt,True,False,False,3,5,0.9394998826745624,0.9215252515686163,0.9605964912280702
baglione_crows,wavelet_dt,True,False,False,4,6,0.983709427080576,0.9839251538430083,0.9835025466893039
baglione_crows,wavelet_dt,True,False,False,4,7,0.8047707304879845,0.8314476372098398,0.8290039721946376
baglione_crows,wavelet_rf,True,False,False,1,0,0.9886630225585785,0.9871160858454839,0.9902279832253145
baglione_crows,wavelet_rf,True,False,False,1,1,0.9665597830069179,0.98531214632135,0.9498622941510505
baglione_crows,wavelet_rf,True,False,False,2,2,0.9896138469748961,0.9942122346617721,0.98518
baglione_crows,wavelet_rf,True,False,False,2,3,0.9536345222669972,0.9724666714801146,0.9387483552631579
baglione_crows,wavelet_rf,True,False,False,3,4,0.9132485968414783,0.8894204190035502,0.9411653944020356
baglione_crows,wavelet_rf,True,False,False,3,5,0.970822329127627,0.9695942486957412,0.9720614035087719
baglione_crows,wavelet_rf,True,False,False,4,6,0.9916959581192335,0.9910035478966042,0.9925263157894737
baglione_crows,wavelet_rf,True,False,False,4,7,0.7015285480581284,0.7888735021905888,0.7466772591857
baglione_crows,wavelet_svm,True,False,False,1,0,0.9524612069029558,0.929985048263158,0.9804994281357224
baglione_crows,wavelet_svm,True,False,False,1,1,0.9513406638018507,0.9279689058215864,0.9795817086251499
baglione_crows,wavelet_svm,True,False,False,2,2,0.9487897588475663,0.9279686362705859,0.9751233333333333
baglione_crows,wavelet_svm,True,False,False,2,3,0.9713118175922266,0.9668564807408281,0.9761077302631579
baglione_crows,wavelet_svm,True,False,False,3,4,0.8174623456325374,0.75838572786795,0.9512270992366412
baglione_crows,wavelet_svm,True,False,False,3,5,0.8954775758191954,0.8593737848437378,0.9539912280701754
baglione_crows,wavelet_svm,True,False,False,4,6,0.9814783121423011,0.983779190668655,0.9797843803056028
baglione_crows,wavelet_svm,True,False,False,4,7,0.9138616697338158,0.9112557281524969,0.918421052631579
baglione_crows,harnet_unfrozen_nogyr,False,True,False,1,0,0.7655415219740023,0.8613421893898843,0.7235989325200153
baglione_crows,harnet_unfrozen_nogyr,False,True,False,1,1,0.9209098407212795,0.9615783108927096,0.8894591772351568
baglione_crows,harnet_unfrozen_nogyr,False,True,False,2,2,0.7287519242126484,0.907626964017206,0.68423
baglione_crows,harnet_unfrozen_nogyr,False,True,False,2,3,0.8812950095385086,0.9344946535455159,0.8520550986842106
baglione_crows,harnet_unfrozen_nogyr,False,True,False,3,4,0.8502870094440744,0.8354431607106261,0.8669503816793893
baglione_crows,harnet_unfrozen_nogyr,False,True,False,3,5,0.864448659992407,0.9029000925013595,0.8360087719298246
baglione_crows,harnet_unfrozen_nogyr,False,True,False,4,6,0.6591730612356017,0.7787950095551361,0.7034380305602717
baglione_crows,harnet_unfrozen_nogyr,False,True,False,4,7,0.6094403000039846,0.7358749899809769,0.6721400198609732
baglione_crows,harnet_random_nogyr,False,True,False,1,0,0.7085549765861656,0.9005579843163577,0.6642963527767187
baglione_crows,harnet_random_nogyr,False,True,False,1,1,0.8611015125690489,0.9294193292978923,0.8176417124108777
baglione_crows,harnet_random_nogyr,False,True,False,2,2,0.7045952877830539,0.9124115377125495,0.66351
baglione_crows,harnet_random_nogyr,False,True,False,2,3,0.8350483841793971,0.9273580557629371,0.7988782894736842
baglione_crows,harnet_random_nogyr,False,True,False,3,4,0.8502138020236826,0.9008437762141319,0.8128651399491094
baglione_crows,harnet_random_nogyr,False,True,False,3,5,0.6884690954521102,0.782638637276964,0.6551578947368422
baglione_crows,harnet_random_nogyr,False,True,False,4,6,0.6492832733010665,0.7856540954519659,0.6981494057724957
baglione_crows,harnet_random_nogyr,False,True,False,4,7,0.4841247609314203,0.7356735301414041,0.5979245283018868
baglione_crows,RNN_nogyr,False,True,False,1,0,0.9966821179599665,0.9946622492177435,0.9987322404371585
baglione_crows,RNN_nogyr,False,True,False,1,1,0.9627872076252288,0.9863263607383647,0.9424075966937977
baglione_crows,RNN_nogyr,False,True,False,2,2,0.9968134458681093,0.9950004950004949,0.9986533333333334
baglione_crows,RNN_nogyr,False,True,False,2,3,0.9904556557144064,0.9944504443548072,0.986671875
baglione_crows,RNN_nogyr,False,True,False,3,4,0.9808829391760447,0.96934111751531,0.9931520356234096
baglione_crows,RNN_nogyr,False,True,False,3,5,0.9634538209841368,0.9438656731630066,0.9865350877192982
baglione_crows,RNN_nogyr,False,True,False,4,6,0.9572319591935332,0.9641509988897141,0.9535568760611206
baglione_crows,RNN_nogyr,False,True,False,4,7,0.9905837752205875,0.9892918956996681,0.9920387288977159
baglione_crows,harnet_low_data_nogyr,False,False,True,1,0,0.9993113008605229,0.9988862075366624,0.9997377049180327
baglione_crows,harnet_low_data_nogyr,False,False,True,1,1,0.9942259598443425,0.9977603069666937,0.9907681557196037
baglione_crows,harnet_low_data_nogyr,False,False,True,2,2,0.99841956150318,0.9975124378109452,0.9993333333333334
baglione_crows,harnet_low_data_nogyr,False,False,True,2,3,0.9941659021056277,0.9965827267618885,0.9918281250000001
baglione_crows,harnet_low_data_nogyr,False,False,True,3,4,0.9852167562208697,0.9852534938120492,0.9851800254452926
baglione_crows,harnet_low_data_nogyr,False,False,True,3,5,0.9661985056006794,0.9799245467788592,0.9536929824561403
baglione_crows,harnet_low_data_nogyr,False,False,True,4,6,0.9614119911108586,0.9605966955901581,0.9651052631578947
baglione_crows,harnet_low_data_nogyr,False,False,True,4,7,0.986861278134863,0.9850898692810457,0.9889811320754718
baglione_crows,harnet_random_low_data_nogyr,False,False,True,1,0,0.618837245445318,0.9112027279759549,0.5967830728173846
baglione_crows,harnet_random_low_data_nogyr,False,False,True,1,1,0.8204161747436789,0.9552442477772691,0.7602914379456117
baglione_crows,harnet_random_low_data_nogyr,False,False,True,2,2,0.6439724074570949,0.8956006944000008,0.6176933333333333
baglione_crows,harnet_random_low_data_nogyr,False,False,True,2,3,0.7871382885090983,0.9134299453837282,0.75134375
baglione_crows,harnet_random_low_data_nogyr,False,False,True,3,4,0.7392906290944226,0.8643232411442474,0.6848498727735369
baglione_crows,harnet_random_low_data_nogyr,False,False,True,3,5,0.6363812251270288,0.7274991854506679,0.6122894736842105
baglione_crows,harnet_random_low_data_nogyr,False,False,True,4,6,0.5939871479251462,0.7685110337299119,0.658358234295416
baglione_crows,harnet_random_low_data_nogyr,False,False,True,4,7,0.5249656882903722,0.7252899208537116,0.619201588877855
baglione_crows,harnet_unfrozen_low_data_nogyr,False,False,True,1,0,0.6922343146196149,0.8123272236414818,0.6569691193290126
baglione_crows,harnet_unfrozen_low_data_nogyr,False,False,True,1,1,0.8310380547673523,0.8536345205155849,0.8125272887879361
baglione_crows,harnet_unfrozen_low_data_nogyr,False,False,True,2,2,0.5636468374651815,0.879041414084311,0.5651
baglione_crows,harnet_unfrozen_low_data_nogyr,False,False,True,2,3,0.7343305790990153,0.8965601459820214,0.7041389802631579
baglione_crows,harnet_unfrozen_low_data_nogyr,False,False,True,3,4,0.7629298897621573,0.7933702933702934,0.7394580152671756
baglione_crows,harnet_unfrozen_low_data_nogyr,False,False,True,3,5,0.6787599688667376,0.7264467360773281,0.6554122807017544
baglione_crows,harnet_unfrozen_low_data_nogyr,False,False,True,4,6,0.47314687568454017,0.7472247033303561,0.5829473684210527
baglione_crows,harnet_unfrozen_low_data_nogyr,False,False,True,4,7,0.44788028739993824,0.7219225974659946,0.575930486593843
baglione_crows,RNN_low_data_nogyr,False,False,True,1,0,0.9826844956540254,0.9729016364596164,0.9932677595628415
baglione_crows,RNN_low_data_nogyr,False,False,True,1,1,0.980561703841877,0.9701725033817921,0.9917189412581235
baglione_crows,RNN_low_data_nogyr,False,False,True,2,2,0.9963083764723373,0.9945326182956851,0.99811
baglione_crows,RNN_low_data_nogyr,False,False,True,2,3,0.949876020707294,0.9436868684404903,0.9568133223684211
baglione_crows,RNN_low_data_nogyr,False,False,True,3,4,0.9975338072863895,0.9995881258199347,0.9955
baglione_crows,RNN_low_data_nogyr,False,False,True,3,5,0.9697878317646358,0.9900949236483698,0.952
baglione_crows,RNN_low_data_nogyr,False,False,True,4,6,0.9940767256339211,0.9947401312363295,0.9934838709677419
baglione_crows,RNN_low_data_nogyr,False,False,True,4,7,0.9132658481353266,0.9144490009597767,0.9259999999999999
baglione_crows,wavelet_RNN_low_data_nogyr,False,False,True,1,0,0.9995689654679164,0.9998361193051459,0.9993023255813953
baglione_crows,wavelet_RNN_low_data_nogyr,False,False,True,1,1,0.9847020638209588,0.9951751641176994,0.9748816329105937
baglione_crows,wavelet_RNN_low_data_nogyr,False,False,True,2,2,0.9971897952009092,0.9957661125249276,0.99863
baglione_crows,wavelet_RNN_low_data_nogyr,False,False,True,2,3,0.98721014598592,0.9926108374384237,0.9821875
baglione_crows,wavelet_RNN_low_data_nogyr,False,False,True,3,4,0.9728233714254886,0.9532057803869293,0.9946991094147583
baglione_crows,wavelet_RNN_low_data_nogyr,False,False,True,3,5,0.9783787733358131,0.9726433457411567,0.984359649122807
baglione_crows,wavelet_RNN_low_data_nogyr,False,False,True,4,6,0.9639082364244964,0.962893416512889,0.9654057724957554
baglione_crows,wavelet_RNN_low_data_nogyr,False,False,True,4,7,0.8000201434593154,0.8382227285673598,0.8285283018867924
baglione_crows,CRNN_low_data,False,False,True,1,0,0.9989101016930656,0.9982387838338895,0.999584699453552
baglione_crows,CRNN_low_data,False,False,True,1,1,0.9954757254055355,0.9975308625397009,0.9934466843333964
baglione_crows,CRNN_low_data,False,False,True,2,2,0.9942681061046824,0.991608470004814,0.9969866666666667
baglione_crows,CRNN_low_data,False,False,True,2,3,0.8836838802559795,0.8690602035971571,0.9094029605263159
baglione_crows,CRNN_low_data,False,False,True,3,4,0.982334892637886,0.9791380903194071,0.9855846055979643
baglione_crows,CRNN_low_data,False,False,True,3,5,0.15370400752116387,0.5873209919664687,0.5025263157894737
baglione_crows,CRNN_low_data,False,False,True,4,6,0.6029713737551071,0.8144862288135593,0.6384516129032258
baglione_crows,CRNN_low_data,False,False,True,4,7,0.918677735659772,0.9189820940284026,0.9306792452830188
baglione_crows,rf_low_data,False,False,True,1,0,0.9979632495491271,0.997380997018882,0.9985479730588385
baglione_crows,rf_low_data,False,False,True,1,1,0.995292383551824,0.9969408495081753,0.9936607672408354
baglione_crows,rf_low_data,False,False,True,2,2,0.9981041662841739,0.9970178926441352,0.9992
baglione_crows,rf_low_data,False,False,True,2,3,0.9843196095486249,0.9899367453264971,0.9791126644736843
baglione_crows,rf_low_data,False,False,True,3,4,0.9677917360544839,0.9503999358018258,0.9869554707379136
baglione_crows,rf_low_data,False,False,True,3,5,0.9776307071927987,0.9749791132247458,0.9803333333333333
baglione_crows,rf_low_data,False,False,True,4,6,0.7026165286773551,0.805046052113674,0.7393157894736841
baglione_crows,rf_low_data,False,False,True,4,7,0.6429514675716379,0.7736490379075931,0.7034716981132075
desantis_rattlesnakes,harnet_nogyr,True,True,False,1,0,0.832973741829282,0.9992813338443849,0.75
desantis_rattlesnakes,harnet_nogyr,True,True,False,1,1,0.8643762248349905,0.7928900841724356,0.9884856771807615
desantis_rattlesnakes,harnet_nogyr,True,True,False,1,2,0.9376465759849906,0.9173283642632593,0.9644046087525673
desantis_rattlesnakes,harnet_nogyr,True,True,False,2,3,0.4971751412429378,0.5,0.9943820224719101
desantis_rattlesnakes,harnet_nogyr,True,True,False,2,4,0.9845365365303285,0.9923378474697078,0.9773206751054853
desantis_rattlesnakes,harnet_nogyr,True,True,False,2,5,0.9949007046764894,0.9955357142857143,0.9943181818181819
desantis_rattlesnakes,harnet_nogyr,True,True,False,3,6,1.0,1.0,1.0
desantis_rattlesnakes,harnet_nogyr,True,True,False,3,7,0.9994153668911978,0.9988623435722412,0.9999696868653187
desantis_rattlesnakes,harnet_nogyr,True,True,False,4,8,1.0,1.0,1.0
desantis_rattlesnakes,harnet_nogyr,True,True,False,4,9,0.840104979785602,0.8686094069529653,0.8557800224466892
desantis_rattlesnakes,CRNN,True,True,False,1,0,0.7026677463124261,0.6322079996362252,0.9464014969772574
desantis_rattlesnakes,CRNN,True,True,False,1,1,0.9432075860647289,0.9653772228954711,0.9231445729906694
desantis_rattlesnakes,CRNN,True,True,False,1,2,0.8947351509762698,0.9160189907215028,0.8774925519669579
desantis_rattlesnakes,CRNN,True,True,False,2,3,1.0,1.0,1.0
desantis_rattlesnakes,CRNN,True,True,False,2,4,0.9939428515576656,0.9969424460431655,0.9910337552742616
desantis_rattlesnakes,CRNN,True,True,False,2,5,0.8918155600490603,0.9220532319391634,0.8835227272727273
desantis_rattlesnakes,CRNN,True,True,False,3,6,1.0,1.0,1.0
desantis_rattlesnakes,CRNN,True,True,False,3,7,0.9979594392872934,0.9960407239819005,0.9998939040286157
desantis_rattlesnakes,CRNN,True,True,False,4,8,1.0,1.0,1.0
desantis_rattlesnakes,CRNN,True,True,False,4,9,1.0,1.0,1.0
desantis_rattlesnakes,CNN,True,False,False,1,0,0.6114834875159402,0.5657894736842105,0.9904999520199598
desantis_rattlesnakes,CNN,True,False,False,1,1,0.9516679385630202,0.9305946679178494,0.9750412818223657
desantis_rattlesnakes,CNN,True,False,False,1,2,0.9709495596616188,0.9640298622851133,0.978371081318979
desantis_rattlesnakes,CNN,True,False,False,2,3,1.0,1.0,1.0
desantis_rattlesnakes,CNN,True,False,False,2,4,0.9768082430416136,0.9886805801202688,0.9662447257383966
desantis_rattlesnakes,CNN,True,False,False,2,5,0.9149545116068248,0.922541512065472,0.9109592547092547
desantis_rattlesnakes,CNN,True,False,False,3,6,0.4996604414261461,0.5,0.999321343739396
desantis_rattlesnakes,CNN,True,False,False,3,7,0.6353121269556566,0.5978164789662902,0.9339300688771797
desantis_rattlesnakes,CNN,True,False,False,4,8,0.4989705155658047,0.5,0.9979452617736501
desantis_rattlesnakes,CNN,True,False,False,4,9,0.9987456814715677,0.9986168741355463,0.9988776655443322
desantis_rattlesnakes,dt,True,False,False,1,0,0.5827472391289906,0.5491226818165191,0.9381489300451012
desantis_rattlesnakes,dt,True,False,False,1,1,0.9235439382543749,0.9156482655523048,0.9317627620024784
desantis_rattlesnakes,dt,True,False,False,1,2,0.923836389280677,0.9029519367370287,0.9521181754576027
desantis_rattlesnakes,dt,True,False,False,2,3,1.0,1.0,1.0
desantis_rattlesnakes,dt,True,False,False,2,4,0.8234311854257235,0.9342973907576234,0.7795358649789029
desantis_rattlesnakes,dt,True,False,False,2,5,0.4562421055345036,0.7913385826771653,0.5482954545454546
desantis_rattlesnakes,dt,True,False,False,3,6,1.0,1.0,1.0
desantis_rattlesnakes,dt,True,False,False,3,7,0.986009733616504,0.9744815760446439,0.9981473904798023
desantis_rattlesnakes,dt,True,False,False,4,8,0.4994857871570201,0.5,0.998972630886825
desantis_rattlesnakes,dt,True,False,False,4,9,0.9962389876063908,0.9958734525447043,0.9966329966329966
desantis_rattlesnakes,rf,True,True,False,1,0,0.7486531986531986,0.6706352660016136,0.9640757444902921
desantis_rattlesnakes,rf,True,True,False,1,1,0.7980668834732598,0.864506997305092,0.7528774275812798
desantis_rattlesnakes,rf,True,True,False,1,2,0.9809769657617863,0.9815019014094463,0.9804545557135441
desantis_rattlesnakes,rf,True,True,False,2,3,1.0,1.0,1.0
desantis_rattlesnakes,rf,True,True,False,2,4,0.9830736678824166,0.9916370106761565,0.975210970464135
desantis_rattlesnakes,rf,True,True,False,2,5,0.6918209774120042,0.8394495412844036,0.7017045454545454
desantis_rattlesnakes,rf,True,True,False,3,6,1.0,1.0,1.0
desantis_rattlesnakes,rf,True,True,False,3,7,0.9874305154245829,0.9761129207383279,0.9993331110370123
desantis_rattlesnakes,rf,True,True,False,4,8,0.4997533097607105,0.5,0.999506862825676
desantis_rattlesnakes,rf,True,True,False,4,9,1.0,1.0,1.0
desantis_rattlesnakes,svm,True,False,False,1,0,0.4732515268970444,0.5087514585764294,0.9192016121293543
desantis_rattlesnakes,svm,True,False,False,1,1,0.1482136970335947,0.5028165107711445,0.5154467303054189
desantis_rattlesnakes,svm,True,False,False,1,2,0.5010051624544681,0.5599281333380992,0.520102636152301
desantis_rattlesnakes,svm,True,False,False,2,3,0.4795321637426901,0.5,0.9606741573033708
desantis_rattlesnakes,svm,True,False,False,2,4,0.43174418523409286,0.6153842081579713,0.5998524810218209
desantis_rattlesnakes,svm,True,False,False,2,5,0.3466368191024411,0.40894202423845394,0.46442465192465193
desantis_rattlesnakes,svm,True,False,False,3,6,0.1487579433853264,0.5,0.5873769935527655
desantis_rattlesnakes,svm,True,False,False,3,7,0.1814313183465576,0.48305025723236017,0.3914863746607357
desantis_rattlesnakes,svm,True,False,False,4,8,0.4470299504613008,0.5,0.9042081038875647
desantis_rattlesnakes,svm,True,False,False,4,9,0.5356031019811411,0.6201084384591462,0.5691387600772714
desantis_rattlesnakes,wavelet_dt,True,False,False,1,0,0.5804805147361414,0.5503192457562466,0.7274317883760355
desantis_rattlesnakes,wavelet_dt,True,False,False,1,1,0.6512664455766823,0.6059555382660076,0.8428302878913829
desantis_rattlesnakes,wavelet_dt,True,False,False,1,2,0.8465447229457352,0.8211734785096187,0.9054410138352856
desantis_rattlesnakes,wavelet_dt,True,False,False,2,3,0.4026845637583893,0.5,0.8370786516853932
desantis_rattlesnakes,wavelet_dt,True,False,False,2,4,0.6104708966815389,0.7721172458291087,0.6014376228370373
desantis_rattlesnakes,wavelet_dt,True,False,False,2,5,0.8929791769142483,0.9116123756303667,0.8864660114660114
desantis_rattlesnakes,wavelet_dt,True,False,False,3,6,0.49442442957625665,0.5,0.9889718357651849
desantis_rattlesnakes,wavelet_dt,True,False,False,3,7,0.4819956325044896,0.4947909510866667,0.48252475437287706
desantis_rattlesnakes,wavelet_dt,True,False,False,4,8,0.48744628865110795,0.5,0.9755075203419085
desantis_rattlesnakes,wavelet_dt,True,False,False,4,9,0.612646276328096,0.7683231754961712,0.6710556014763135
desantis_rattlesnakes,wavelet_rf,True,False,False,1,0,0.648125821576065,0.6341748893122044,0.6653712055784794
desantis_rattlesnakes,wavelet_rf,True,False,False,1,1,0.8514419488585736,0.8777448113157544,0.8287268183733065
desantis_rattlesnakes,wavelet_rf,True,False,False,1,2,0.8671420626663705,0.8400790425677513,0.9258709120455008
desantis_rattlesnakes,wavelet_rf,True,False,False,2,3,0.39661016949152544,0.5,0.8286516853932584
desantis_rattlesnakes,wavelet_rf,True,False,False,2,4,0.601347826379633,0.8862548615877374,0.5966844880587511
desantis_rattlesnakes,wavelet_rf,True,False,False,2,5,0.8778978257969854,0.914179104477612,0.8693181818181819
desantis_rattlesnakes,wavelet_rf,True,False,False,3,6,0.49970291146761736,0.5,0.9994061757719714
desantis_rattlesnakes,wavelet_rf,True,False,False,3,7,0.4861937128292269,0.48668104364729825,0.48570735699778717
desantis_rattlesnakes,wavelet_rf,True,False,False,4,8,0.49969159916114975,0.5,0.999383578532095
desantis_rattlesnakes,wavelet_rf,True,False,False,4,9,0.4024070434980159,0.735313315926893,0.5448933782267116
desantis_rattlesnakes,wavelet_svm,True,False,False,1,0,0.5307282826255832,0.5238473767885533,0.971259955858363
desantis_rattlesnakes,wavelet_svm,True,False,False,1,1,0.6762669676709792,0.6227881743237488,0.8909678140160371
desantis_rattlesnakes,wavelet_svm,True,False,False,1,2,0.31527691265737373,0.6267109894407509,0.5637568555758684
desantis_rattlesnakes,wavelet_svm,True,False,False,2,3,0.4899713467048711,0.5,0.9803370786516854
desantis_rattlesnakes,wavelet_svm,True,False,False,2,4,0.9005853635131407,0.9227178095620692,0.8832486931742694
desantis_rattlesnakes,wavelet_svm,True,False,False,2,5,0.7560776302349336,0.8108322026232474,0.7814291564291564
desantis_rattlesnakes,wavelet_svm,True,False,False,3,6,0.4914142721546294,0.5,0.9831184255174754
desantis_rattlesnakes,wavelet_svm,True,False,False,3,7,0.45955591791959605,0.4868473262610997,0.439731733251466
desantis_rattlesnakes,wavelet_svm,True,False,False,4,8,0.4621369523893727,0.5,0.9296046683652502
desantis_rattlesnakes,wavelet_svm,True,False,False,4,9,0.7072206821862549,0.8060271646859083,0.7435465768799102
desantis_rattlesnakes,harnet_unfrozen_nogyr,False,True,False,1,0,0.4992813338443848,0.998564730647785,0.5
