dataset,experiment,fig4,fig5d,fig5e,fold,behavior_class,f1,precision,recall,train_ground_truth_label_counts
HAR,wavelet_dt,True,False,False,2,WALKING,0.9229037942968766,0.9268989636200793,0.9189429175475687,98314
HAR,wavelet_dt,True,False,False,2,WALKING_DOWNSTAIRS,0.6995697781215257,0.7421157889339008,0.6616376354409546,85902
HAR,wavelet_dt,True,False,False,2,WALKING_UPSTAIRS,0.7837433411145028,0.7465789873802645,0.8248015789694705,92711
HAR,wavelet_dt,True,False,False,3,LAYING,0.8135328230952423,0.7867716867681704,0.8421785606744956,110177
HAR,wavelet_dt,True,False,False,3,SITTING,0.6777301927194861,0.7057764055062395,0.6518277951602044,101308
HAR,wavelet_dt,True,False,False,3,STANDING,0.7452174562845614,0.7365486170094907,0.7540927823358161,111536
HAR,wavelet_dt,True,False,False,3,WALKING,0.8031098411854608,0.8409017115821699,0.7685687637781923,98376
HAR,wavelet_dt,True,False,False,3,WALKING_DOWNSTAIRS,0.7901576142419776,0.7652872957301001,0.8166987014204679,86444
HAR,wavelet_dt,True,False,False,3,WALKING_UPSTAIRS,0.782203038824581,0.7817769837465685,0.7826295585412668,93600
HAR,wavelet_dt,True,False,False,4,LAYING,0.772295611473222,0.8393592869755319,0.7151556399326575,108828
HAR,wavelet_dt,True,False,False,4,SITTING,0.7061574434918161,0.7082665169980756,0.7040608934762683,101464
HAR,wavelet_dt,True,False,False,4,STANDING,0.7525751597471979,0.6971696587417111,0.8175473201077268,111622
HAR,wavelet_dt,True,False,False,4,WALKING,0.8827586206896553,0.8631269804467115,0.903304080559712,97237
HAR,wavelet_dt,True,False,False,4,WALKING_DOWNSTAIRS,0.7085751885883486,0.7381511946729338,0.6812779610465904,85646
HAR,wavelet_dt,True,False,False,4,WALKING_UPSTAIRS,0.7324094255047908,0.7281870962466269,0.7366810059563204,92348
HAR,wavelet_rf,True,False,False,1,LAYING,0.9373250624101673,0.9484098128516208,0.9264964295061129,109998
HAR,wavelet_rf,True,False,False,1,SITTING,0.8599313211639255,0.847054634648099,0.873205546492659,102037
HAR,wavelet_rf,True,False,False,1,STANDING,0.880081664816075,0.882515623877595,0.8776610944420632,109989
HAR,wavelet_rf,True,False,False,1,WALKING,0.9637570627537758,0.9690659293182408,0.9585060467501388,98563
HAR,wavelet_rf,True,False,False,1,WALKING_DOWNSTAIRS,0.9193859271185288,0.8674368848951648,0.9779535915866661,87046
HAR,wavelet_rf,True,False,False,1,WALKING_UPSTAIRS,0.9224441555371706,0.9772124004607603,0.8734891216760677,94186
HAR,wavelet_rf,True,False,False,2,LAYING,0.9416445623342174,0.9144522776572668,0.9705035971223022,108945
HAR,wavelet_rf,True,False,False,2,SITTING,0.8590386510456586,0.9316486961478174,0.7969283276450512,101945
HAR,wavelet_rf,True,False,False,2,STANDING,0.9113441372735938,0.8841910550307194,0.9402177730944854,109515
HAR,wavelet_rf,True,False,False,2,WALKING,0.9582055131301264,0.9869134585219379,0.9311205073995772,98314
HAR,wavelet_rf,True,False,False,2,WALKING_DOWNSTAIRS,0.8028538703827431,0.839680559021712,0.7691217482741279,85902
HAR,wavelet_rf,True,False,False,2,WALKING_UPSTAIRS,0.8568787854951624,0.8057620474129961,0.9149204216184437,92711
HAR,wavelet_rf,True,False,False,3,LAYING,0.9193107758235871,0.8745116689880083,0.9689476061427281,110177
HAR,wavelet_rf,True,False,False,3,SITTING,0.8530542772489441,0.9085944494180842,0.8039130262584657,101308
HAR,wavelet_rf,True,False,False,3,STANDING,0.8951772862081342,0.8945182724252492,0.8958372717305002,111536
HAR,wavelet_rf,True,False,False,3,WALKING,0.960005262465465,0.9942319920065401,0.9280566389689673,98376
HAR,wavelet_rf,True,False,False,3,WALKING_DOWNSTAIRS,0.9710487513750087,0.9695737521031969,0.9725282452768271,86444
HAR,wavelet_rf,True,False,False,3,WALKING_UPSTAIRS,0.9585673860708706,0.9290216946377405,0.990054091781539,93600
HAR,wavelet_rf,True,False,False,4,LAYING,0.897867267187707,0.9517371419401428,0.8497689579825912,108828
HAR,wavelet_rf,True,False,False,4,SITTING,0.8823721347581369,0.9035626279079481,0.8621527916151915,101464
HAR,wavelet_rf,True,False,False,4,STANDING,0.8641918863312642,0.8055337004982953,0.9320638774039374,111622
HAR,wavelet_rf,True,False,False,4,WALKING,0.9742388758782201,0.9991498044550247,0.9505398956606139,97237
HAR,wavelet_rf,True,False,False,4,WALKING_DOWNSTAIRS,0.8904319926664375,0.9033293034501999,0.8778977811921008,85646
HAR,wavelet_rf,True,False,False,4,WALKING_UPSTAIRS,0.9059348718561918,0.8741250673025152,0.9401472534745202,92348
HAR,wavelet_svm,True,False,False,1,LAYING,0.8549118196015694,0.8713071159594705,0.8391221445395746,109998
HAR,wavelet_svm,True,False,False,1,SITTING,0.7970519160636205,0.7493627257386996,0.8512234910277324,102037
HAR,wavelet_svm,True,False,False,1,STANDING,0.896779367062641,0.9382292113786241,0.8588369767109587,109989
HAR,wavelet_svm,True,False,False,1,WALKING,0.995801274536968,0.9933242622671996,0.9982906713388316,98563
HAR,wavelet_svm,True,False,False,1,WALKING_DOWNSTAIRS,0.9531964264995939,0.9183135115800769,0.9908340971585701,87046
HAR,wavelet_svm,True,False,False,1,WALKING_UPSTAIRS,0.9531038979183161,0.9931094720496895,0.9161966156325544,94186
HAR,wavelet_svm,True,False,False,2,LAYING,0.8861794202500344,0.8478575184016824,0.9281294964028777,108945
HAR,wavelet_svm,True,False,False,2,SITTING,0.7617958976312948,0.7951743338194353,0.7311067771818625,101945
HAR,wavelet_svm,True,False,False,2,STANDING,0.8686402480799047,0.8923544228774634,0.8461538461538461,109515
HAR,wavelet_svm,True,False,False,2,WALKING,0.955146191696149,0.9199436001879994,0.9931501057082452,98314
HAR,wavelet_svm,True,False,False,2,WALKING_DOWNSTAIRS,0.8756148981026003,0.8683902877697842,0.8829607278379737,85902
HAR,wavelet_svm,True,False,False,2,WALKING_UPSTAIRS,0.8773646162503788,0.9052659788288892,0.8511317347667241,92711
HAR,wavelet_svm,True,False,False,3,LAYING,0.8413252965792606,0.858497218522291,0.8248268593797049,110177
HAR,wavelet_svm,True,False,False,3,SITTING,0.7750018616427136,0.7311975269610426,0.8243890847162264,101308
HAR,wavelet_svm,True,False,False,3,STANDING,0.8630449310114391,0.898726922919481,0.8300880940678287,111536
HAR,wavelet_svm,True,False,False,3,WALKING,0.9836365570805404,0.9874396548041184,0.9798626420213667,98376
HAR,wavelet_svm,True,False,False,3,WALKING_DOWNSTAIRS,0.9361401457008504,0.9745840097402597,0.9006141296704328,86444
HAR,wavelet_svm,True,False,False,3,WALKING_UPSTAIRS,0.9335045902467783,0.9022712471507652,0.9669778398185308,93600
HAR,wavelet_svm,True,False,False,4,LAYING,0.8445430442075644,0.8505413064012206,0.8386287924920299,108828
HAR,wavelet_svm,True,False,False,4,SITTING,0.7946421494808592,0.7902266009852217,0.7991073207667477,101464
HAR,wavelet_svm,True,False,False,4,STANDING,0.8002121372831276,0.7991525744334733,0.8012745135227402,111622
HAR,wavelet_svm,True,False,False,4,WALKING,0.9648280073274985,0.9712330451174036,0.9585068952966393,97237
HAR,wavelet_svm,True,False,False,4,WALKING_DOWNSTAIRS,0.9289936868405202,0.9173495462155256,0.9409372316869267,85646
HAR,wavelet_svm,True,False,False,4,WALKING_UPSTAIRS,0.9464960744402443,0.9505632040050063,0.9424636002647253,92348
HAR,harnet_random_nogyr,False,True,False,1,LAYING,0.2518662411544332,0.4885874246339363,0.1696638875387894,109998
HAR,harnet_random_nogyr,False,True,False,1,SITTING,0.430990054730924,0.45099612247626686,0.4126835236541599,102037
HAR,harnet_random_nogyr,False,True,False,1,STANDING,0.5742953009255507,0.5257144552927561,0.6327689669952851,109989
HAR,harnet_random_nogyr,False,True,False,1,WALKING,0.7060005441721258,0.6918533103618016,0.7207384299816247,98563
HAR,harnet_random_nogyr,False,True,False,1,WALKING_DOWNSTAIRS,0.8392040871201936,0.7835474287627098,0.9033720874137682,87046
HAR,harnet_random_nogyr,False,True,False,1,WALKING_UPSTAIRS,0.7732940960088284,0.6562812187812188,0.9410869370579282,94186
HAR,harnet_random_nogyr,False,True,False,2,LAYING,0.1692595625219324,0.4524702939337086,0.10410071942446043,108945
HAR,harnet_random_nogyr,False,True,False,2,SITTING,0.2246931407942238,0.3884949565564766,0.1580529822850642,101945
HAR,harnet_random_nogyr,False,True,False,2,STANDING,0.4594808649262542,0.39985435251892115,0.5400070249385318,109515
HAR,harnet_random_nogyr,False,True,False,2,WALKING,0.7278509428314875,0.6526873783801919,0.8225792811839323,98314
HAR,harnet_random_nogyr,False,True,False,2,WALKING_DOWNSTAIRS,0.8668406125921725,0.8604179803621296,0.8733598500434325,85902
HAR,harnet_random_nogyr,False,True,False,2,WALKING_UPSTAIRS,0.7085833395369612,0.5489020114412253,0.9992861042287826,92711
HAR,harnet_random_nogyr,False,True,False,3,LAYING,0.2870131211902056,0.45735923608824497,0.2091237579042457,110177
HAR,harnet_random_nogyr,False,True,False,3,SITTING,0.35107792617520245,0.3743272335844995,0.33054774446512736,101308
HAR,harnet_random_nogyr,False,True,False,3,STANDING,0.44960866560596563,0.3910102308939453,0.5288668758743241,111536
HAR,harnet_random_nogyr,False,True,False,3,WALKING,0.5519445924347364,0.742545871559633,0.4392063761234526,98376
HAR,harnet_random_nogyr,False,True,False,3,WALKING_DOWNSTAIRS,0.8255476004820302,0.8322534540257266,0.8189489475411373,86444
HAR,harnet_random_nogyr,False,True,False,3,WALKING_UPSTAIRS,0.6579305809966652,0.5131260836650468,0.9165939626592218,93600
HAR,harnet_random_nogyr,False,True,False,4,LAYING,0.20081256502997571,0.3255683187404611,0.14518035605545007,108828
HAR,harnet_random_nogyr,False,True,False,4,SITTING,0.3260335341321793,0.3588319770224988,0.29872872912764514,101464
HAR,harnet_random_nogyr,False,True,False,4,STANDING,0.5347266934112558,0.4733995907629348,0.614307931570762,111622
HAR,harnet_random_nogyr,False,True,False,4,WALKING,0.7481408389689778,0.9238587731811697,0.6285841387956485,97237
